file,x1,y1,x2,y2,x3,y3,x4,y4
m-010-05147120.jpg,433,171,849,171,214,512,1073,517
m-010-05150520.jpg,433,171,853,173,219,513,1069,515
m-010-05312970.jpg,403,173,829,172,181,518,1053,517
m-010-05513990.jpg,394,183,818,179,174,532,1054,528
m-010-05584050.jpg,441,249,941,242,290,543,1744,501
m-010-05597570.jpg,275,240,888,230,76,608,1864,535
m-010-05622800.jpg,390,177,816,175,167,530,1047,526
m-010-05624180.jpg,394,177,821,177,164,528,1042,523
m-010-05739500.jpg,422,176,846,178,206,519,1068,521
m-010-05751220.jpg,424,177,839,175,207,516,1067,517
m-010-05859080.jpg,432,178,844,176,219,511,1064,513
m-010-05921630.jpg,438,176,861,178,213,511,1055,511
m-010-05955160.jpg,438,173,848,174,227,506,1067,510
m-010-05955820.jpg,437,174,849,175,223,509,1068,512
m-010-05957330.jpg,440,174,850,173,229,511,1064,513
m-010-06009580.jpg,432,172,845,173,219,509,1062,511
m-010-06062480.jpg,434,173,841,174,221,505,1060,508
m-010-06123310.jpg,431,175,849,175,210,513,1059,514
m-011-00390730.jpg,380,197,897,197,217,558,1057,557
m-011-00497460.jpg,378,198,895,197,218,559,1057,557
m-011-00507970.jpg,377,199,896,196,218,559,1057,558
m-011-00649700.jpg,379,198,899,197,220,558,1055,557
m-011-00876310.jpg,375,199,894,197,218,558,1057,557
m-011-00935850.jpg,377,198,895,196,219,558,1057,558
m-011-00945660.jpg,376,197,895,197,217,558,1058,557
m-011-00970770.jpg,383,197,899,198,216,559,1055,558
m-011-01074240.jpg,376,198,896,198,222,559,1056,557
m-011-01076910.jpg,377,198,894,197,220,559,1057,557
m-011-01224920.jpg,375,198,896,197,219,559,1057,557
m-011-01234730.jpg,376,197,900,198,217,559,1057,557
m-011-01248580.jpg,374,197,895,198,220,559,1059,557
m-011-01252420.jpg,378,198,898,197,218,559,1057,557
m-011-01289780.jpg,375,198,896,196,220,558,1058,558
m-011-01326090.jpg,378,197,900,197,217,559,1053,557
m-011-01340220.jpg,377,197,893,198,216,559,1062,557
m-011-01382740.jpg,375,198,898,197,219,559,1058,557
m-011-01411250.jpg,378,197,897,198,218,559,1056,556
m-011-01441430.jpg,377,199,896,196,218,558,1056,558
m-011-01611950.jpg,378,198,895,198,220,559,1056,557
m-011-01613420.jpg,383,197,895,198,215,559,1057,557
m-011-01624870.jpg,379,197,901,198,216,558,1056,557
m-011-01654870.jpg,376,198,896,197,219,558,1059,557
m-011-01874170.jpg,380,197,896,198,215,560,1058,557
m-011-01924690.jpg,381,198,898,197,215,560,1059,558
m-011-02014460.jpg,378,198,900,197,218,558,1056,558
m-011-02078700.jpg,377,197,894,198,219,558,1058,557
m-011-02126250.jpg,379,198,898,197,217,559,1058,557
m-011-02144940.jpg,379,198,901,197,217,559,1057,557
m-011-02270230.jpg,379,197,901,198,219,559,1053,556
m-011-02274780.jpg,377,198,898,197,217,559,1057,557
m-011-02280470.jpg,377,197,897,197,219,559,1056,557
m-011-02288050.jpg,374,198,897,197,220,558,1058,557
m-011-02432260.jpg,379,198,897,197,218,559,1056,557
m-011-02466550.jpg,378,198,899,197,217,558,1057,557
m-011-02735920.jpg,376,196,897,198,219,559,1057,557
m-011-02743650.jpg,381,198,897,198,223,559,1056,557
m-011-02754380.jpg,378,198,895,197,217,558,1058,558
m-011-02993470.jpg,374,197,900,198,219,558,1057,557
m-011-03019930.jpg,381,197,893,197,218,560,1060,558
m-011-03058160.jpg,377,199,896,195,220,558,1057,558
m-011-03345190.jpg,373,198,895,197,220,559,1056,556
m-011-03350670.jpg,382,197,899,197,217,559,1054,557
m-011-03406970.jpg,379,198,898,197,216,559,1059,557
m-011-03454810.jpg,377,198,898,197,220,559,1057,557
m-011-03582830.jpg,374,198,895,198,217,560,1057,558
m-011-03633620.jpg,377,197,898,198,218,559,1057,558
m-011-03670290.jpg,380,197,896,198,217,558,1057,558
m-011-03743520.jpg,374,197,896,198,218,558,1059,557
m-011-04046890.jpg,295,212,919,213,-41,500,1264,498
m-011-04180480.jpg,377,198,898,196,218,558,1059,557
m-011-04225510.jpg,379,197,896,198,217,559,1056,557
m-011-04228090.jpg,379,198,898,197,219,559,1056,557
m-011-04288340.jpg,380,198,900,196,219,558,1055,557
m-011-04560730.jpg,378,197,900,198,217,559,1054,556
m-011-04597240.jpg,376,198,897,197,221,558,1059,558
m-011-04643480.jpg,378,198,894,197,218,558,1058,558
m-011-04647610.jpg,379,198,897,198,219,559,1055,557
m-011-04760850.jpg,378,198,899,197,218,559,1057,556
m-011-04922530.jpg,380,198,896,197,215,559,1058,557
m-011-05030380.jpg,379,197,898,198,220,558,1054,557
m-011-05071360.jpg,380,198,897,197,216,559,1057,557
m-011-05075240.jpg,380,197,899,198,217,559,1056,557
m-011-05109700.jpg,370,199,895,196,221,558,1057,558
m-011-05215970.jpg,374,197,895,198,218,559,1058,559
m-011-05259230.jpg,376,198,895,197,216,559,1060,557
m-011-05352340.jpg,378,197,901,197,215,558,1056,557
m-011-05392760.jpg,378,198,895,197,218,559,1057,557
m-011-05412780.jpg,376,198,898,197,216,558,1058,558
m-011-05426130.jpg,378,198,896,196,217,558,1057,557
m-011-05497400.jpg,376,198,890,197,220,559,1058,558
m-011-05645490.jpg,378,198,897,198,219,559,1055,557
m-011-05676200.jpg,377,198,897,198,218,558,1056,557
m-011-05866560.jpg,378,198,897,197,218,558,1058,557
m-011-05930490.jpg,377,198,898,197,219,558,1057,558
m-011-05998470.jpg,380,198,894,197,218,559,1057,558
m-011-06274680.jpg,377,198,899,197,218,559,1057,557
m-011-06345040.jpg,373,198,896,198,220,558,1058,558
m-011-06441040.jpg,374,198,894,196,220,558,1055,557
m-011-06471020.jpg,377,198,893,197,219,558,1059,558
m-011-06557580.jpg,374,198,896,197,218,558,1058,557
m-011-06562660.jpg,378,198,895,197,221,558,1057,558
m-011-06713290.jpg,375,198,896,197,220,559,1055,557
m-011-06806300.jpg,376,198,897,197,217,559,1058,557
m-011-06927780.jpg,379,198,892,197,219,558,1059,557
m-011-06960990.jpg,379,197,899,199,218,559,1057,556
m-011-06977310.jpg,381,198,900,197,216,559,1056,557
m-011-07006420.jpg,375,198,896,197,220,557,1057,558
m-011-07069750.jpg,383,198,896,197,217,559,1057,557
m-011-07169050.jpg,376,198,901,197,219,558,1057,557
m-011-07170530.jpg,377,197,900,197,219,558,1056,557
m-011-07172330.jpg,379,197,896,197,217,559,1057,557
m-011-07411090.jpg,377,198,895,197,218,559,1057,557
m-011-07433310.jpg,375,198,897,196,219,559,1057,557
m-011-07846880.jpg,377,199,897,198,215,557,1058,555
m-011-07898570.jpg,381,197,898,197,217,559,1057,557
m-011-07909630.jpg,380,198,892,197,217,559,1059,557
m-011-08002090.jpg,376,198,902,197,219,558,1058,557
m-011-08167070.jpg,381,198,899,196,217,558,1057,558
m-011-08240210.jpg,376,198,900,197,217,559,1057,557
m-011-08273230.jpg,380,198,897,196,217,558,1058,558
m-011-08385390.jpg,379,198,896,197,218,559,1056,557
m-011-08392670.jpg,374,198,896,197,218,558,1059,557
m-011-08402800.jpg,377,198,896,197,220,558,1057,558
m-011-08405480.jpg,378,197,895,197,217,559,1058,557
m-011-08445740.jpg,378,198,899,197,221,558,1055,558
m-011-08507450.jpg,376,197,894,198,221,559,1056,557
m-012-00897130.jpg,455,167,809,166,241,521,1053,513
m-012-00998170.jpg,463,167,813,167,233,521,1046,513
m-012-01043850.jpg,454,168,810,168,242,521,1047,514
m-012-01069700.jpg,455,168,807,166,237,524,1050,513
m-012-01135170.jpg,458,170,813,166,241,523,1050,514
m-012-01382280.jpg,461,170,818,169,238,523,1042,509
m-012-01540410.jpg,459,171,817,169,242,521,1045,514
m-012-01584380.jpg,452,170,806,164,244,522,1052,515
m-012-01781670.jpg,450,173,803,167,242,523,1053,516
m-012-02082520.jpg,459,170,812,168,239,523,1051,515
m-012-02523320.jpg,459,170,812,167,240,522,1048,513
m-012-02708590.jpg,455,166,808,163,242,519,1051,510
m-012-02715280.jpg,455,168,813,164,245,517,1050,508
m-012-02751160.jpg,462,167,811,165,239,520,1050,511
m-012-02756250.jpg,462,167,812,163,240,519,1051,511
m-012-03009750.jpg,459,167,820,165,247,518,1042,508
m-012-03130010.jpg,459,167,816,165,246,517,1047,510
m-012-03132970.jpg,458,165,807,164,244,517,1045,505
m-012-03149830.jpg,460,166,813,163,240,519,1047,510
m-012-03402090.jpg,458,167,811,164,244,517,1046,509
m-012-03428440.jpg,461,166,810,164,242,518,1050,511
m-012-03469150.jpg,456,166,814,163,241,515,1044,509
m-012-03481090.jpg,460,168,812,165,243,515,1046,509
m-012-03914310.jpg,457,166,809,164,239,518,1046,509
m-012-04016240.jpg,459,171,811,168,246,522,1053,514
m-012-04069730.jpg,460,171,815,169,248,514,1048,509
m-012-04109530.jpg,459,170,815,165,246,521,1052,511
m-012-04121030.jpg,453,169,804,165,240,523,1050,513
m-012-04385430.jpg,456,166,810,164,243,514,1047,506
m-012-04437940.jpg,463,165,813,163,234,519,1043,509
m-012-04687890.jpg,500,354,782,352,318,640,974,632
m-012-04742290.jpg,447,155,819,150,215,527,1068,516
m-012-04848390.jpg,445,150,819,146,223,519,1070,508
m-012-04865490.jpg,445,150,818,146,222,518,1073,511
m-012-04928710.jpg,449,150,823,146,222,516,1071,507
m-012-05093020.jpg,446,152,825,145,227,516,1069,512
m-012-05202770.jpg,447,149,824,146,221,517,1069,510
m-012-05279020.jpg,453,149,825,146,212,521,1062,507
m-012-05334960.jpg,454,149,824,145,215,519,1067,511
m-012-05556710.jpg,451,147,825,146,220,519,1068,511
m-012-06104150.jpg,448,148,826,148,221,517,1070,511
m-012-06191990.jpg,448,152,826,147,216,516,1069,511
m-012-06353190.jpg,452,146,824,143,219,520,1063,510
m-012-06467660.jpg,449,151,825,149,221,519,1069,509
m-012-06514540.jpg,439,149,820,146,217,517,1064,510
m-012-06547100.jpg,447,151,823,148,218,518,1068,509
m-012-06576310.jpg,447,150,823,148,221,517,1058,509
m-012-06633430.jpg,450,150,822,147,224,518,1067,510
m-012-06634850.jpg,447,151,824,147,221,514,1055,505
m-012-06818230.jpg,447,150,819,145,223,519,1064,508
m-012-06856430.jpg,450,148,821,148,222,518,1069,509
m-012-06890480.jpg,448,151,820,146,218,521,1069,510
m-012-06896680.jpg,445,149,821,147,221,521,1070,510
m-012-06926650.jpg,450,151,820,147,227,517,1062,510
m-012-06939820.jpg,451,152,821,149,219,521,1060,510
m-012-07134430.jpg,448,148,823,146,228,514,1064,508
m-012-07135990.jpg,449,150,820,148,227,516,1072,510
m-012-07136910.jpg,448,151,822,147,223,518,1070,510
m-012-07195000.jpg,450,149,820,146,219,515,1070,509
m-012-07245840.jpg,445,150,820,146,225,517,1073,510
m-012-07247000.jpg,450,150,820,147,222,517,1067,508
m-012-07265490.jpg,450,148,824,147,226,517,1072,510
m-012-07313580.jpg,451,152,826,150,223,519,1071,511
m-012-07472530.jpg,455,168,807,163,239,522,1044,509
m-012-07491410.jpg,457,166,813,164,238,523,1047,513
m-012-07492930.jpg,460,168,815,160,235,523,1048,515
m-012-07498520.jpg,459,168,813,165,239,518,1046,514
m-012-07526670.jpg,451,169,814,165,242,521,1045,512
m-012-07532430.jpg,458,170,812,167,238,521,1040,510
m-012-07631450.jpg,459,168,809,165,236,518,1043,514
m-012-07716700.jpg,456,169,815,167,249,518,1056,514
m-012-07848330.jpg,460,172,806,168,242,521,1045,510
m-012-07943830.jpg,455,174,810,168,245,521,1046,514
m-012-08115780.jpg,457,169,814,166,237,522,1039,509
m-012-08129840.jpg,455,170,810,168,243,521,1043,511
m-012-08192320.jpg,457,170,810,166,240,521,1042,514
m-012-08337040.jpg,460,172,811,165,235,521,1045,513
m-012-08388610.jpg,455,171,807,168,244,517,1043,511
m-012-08613910.jpg,457,168,804,168,240,516,1044,512
m-012-08641530.jpg,459,171,811,164,240,520,1043,511
m-012-08651020.jpg,456,170,808,167,244,519,1043,512
m-012-08652650.jpg,456,172,811,169,242,521,1042,511
m-012-08675130.jpg,456,172,813,168,243,519,1043,511
m-012-08676600.jpg,458,169,811,164,239,519,1044,515
m-012-08684460.jpg,457,172,805,167,241,521,1042,510
m-012-08764620.jpg,454,172,806,169,238,515,1042,510
m-012-09013180.jpg,462,170,807,165,239,515,1039,508
m-012-09032050.jpg,457,166,809,164,244,516,1043,509
m-012-09198520.jpg,456,170,807,167,242,517,1039,510
m-012-09529680.jpg,467,168,818,166,238,519,1043,509
m-012-10164310.jpg,460,168,815,166,249,516,1047,505
m-012-10534190.jpg,459,169,809,164,245,516,1045,507
m-012-10537830.jpg,467,163,812,166,236,518,1045,510
m-012-10570880.jpg,464,167,815,164,240,514,1043,507
m-012-10578450.jpg,460,168,817,169,247,515,1039,508
m-012-10898250.jpg,462,170,814,165,249,514,1045,508
m-012-10904060.jpg,463,167,812,165,239,515,1042,507
m-012-10911700.jpg,464,169,812,165,241,515,1039,505
m-012-10921770.jpg,466,169,819,163,237,518,1044,508
m-012-10954000.jpg,459,170,808,162,248,514,1050,508
m-012-11015670.jpg,459,168,818,166,252,514,1044,507
m-012-11024350.jpg,462,163,817,162,242,517,1043,509
m-012-11026140.jpg,458,168,812,162,251,512,1045,506
m-012-11148480.jpg,464,169,814,162,243,517,1045,511
m-012-11175110.jpg,459,168,814,164,248,512,1043,502
m-012-11199600.jpg,462,168,812,166,246,514,1046,510
m-012-11228590.jpg,463,168,812,165,249,514,1043,507
m-012-11256690.jpg,455,168,808,162,252,516,1047,508
m-012-11408730.jpg,464,166,807,169,241,518,1050,512
m-012-11480040.jpg,459,169,809,166,246,514,1042,507
m-012-11501960.jpg,458,169,808,161,249,515,1052,512
m-012-11646600.jpg,463,171,811,164,250,514,1045,507
m-012-11671810.jpg,462,168,813,168,249,514,1044,505
m-012-11701410.jpg,461,171,811,166,248,514,1045,507
m-012-11829040.jpg,459,167,809,163,244,515,1050,511
m-012-11911990.jpg,459,168,811,161,249,510,1059,516
m-012-12114130.jpg,462,167,814,163,241,516,1050,507
m-013-00739840.jpg,393,204,894,206,133,582,1155,582
m-013-01002620.jpg,397,203,877,201,154,563,1128,561
m-013-01117030.jpg,399,203,877,202,153,561,1130,562
m-013-01156380.jpg,397,202,878,202,152,564,1125,560
m-013-01549810.jpg,401,203,876,202,150,563,1132,561
m-013-01625000.jpg,445,268,1182,281,-829,524,1159,641
m-013-01666280.jpg,400,205,873,200,150,562,1133,562
m-013-01693430.jpg,398,203,878,201,152,562,1128,561
m-013-01865530.jpg,402,201,879,202,152,563,1126,561
m-013-01870380.jpg,398,203,878,202,154,563,1128,560
m-013-02043140.jpg,404,215,883,214,151,577,1131,574
m-013-02086860.jpg,402,216,880,213,155,575,1129,574
m-013-02107150.jpg,399,215,881,214,158,574,1133,573
m-013-02357660.jpg,400,197,880,196,156,558,1129,554
m-013-02393790.jpg,399,197,878,196,156,558,1132,555
m-013-02405950.jpg,399,197,877,196,158,556,1131,556
m-013-02512000.jpg,389,212,888,211,125,590,1149,584
m-013-02579350.jpg,387,213,884,212,129,589,1152,588
m-013-02599280.jpg,386,213,886,211,132,589,1150,586
m-013-02734000.jpg,388,211,888,212,128,590,1147,585
m-013-02806760.jpg,390,212,887,211,127,589,1151,587
m-013-02864310.jpg,390,212,886,213,129,588,1149,587
m-013-03104960.jpg,394,207,883,206,141,575,1138,572
m-013-03206270.jpg,304,190,1015,186,-309,606,1654,605
m-013-03275460.jpg,437,236,849,237,218,550,1063,548
m-013-03279220.jpg,392,202,890,202,130,579,1154,578
m-013-03417940.jpg,388,197,891,196,132,574,1153,572
m-013-03569340.jpg,386,199,887,198,127,577,1150,573
m-013-03646170.jpg,387,199,888,198,131,575,1150,574
m-013-03730850.jpg,384,199,886,198,128,576,1150,573
m-013-03857100.jpg,386,206,889,206,133,583,1153,581
m-013-03886950.jpg,390,206,888,206,127,584,1154,582
m-013-04105540.jpg,390,206,886,204,135,583,1157,582
m-013-04125770.jpg,390,206,893,205,134,582,1153,580
m-013-04165320.jpg,387,206,882,205,129,583,1151,581
m-013-04220650.jpg,387,205,887,205,127,582,1149,581
m-013-04242660.jpg,375,206,877,205,119,584,1140,579
m-013-04267360.jpg,385,206,886,205,131,584,1152,581
m-013-04674800.jpg,387,201,889,200,128,580,1153,575
m-013-04825640.jpg,388,203,888,201,129,579,1153,575
m-013-04831420.jpg,387,202,885,202,131,580,1156,578
m-013-04871390.jpg,388,203,890,202,129,579,1150,577
m-013-04975690.jpg,389,203,888,202,130,580,1154,578
m-013-05080370.jpg,383,203,884,202,128,579,1150,579
m-013-05125440.jpg,382,201,887,203,123,580,1149,579
m-013-05159010.jpg,383,202,885,203,127,579,1147,577
m-013-05321650.jpg,382,205,883,202,127,580,1148,579
m-013-05345440.jpg,383,203,882,203,124,582,1148,578
m-013-05484140.jpg,388,204,887,202,127,581,1152,579
m-013-05522740.jpg,384,204,885,203,133,581,1155,579
m-013-05558020.jpg,382,203,883,203,130,581,1151,579
m-013-05633890.jpg,385,204,886,203,127,581,1151,579
m-013-05695670.jpg,386,203,886,203,127,582,1150,579
m-013-05731130.jpg,386,204,886,203,126,581,1150,578
m-013-05732080.jpg,386,204,883,203,123,581,1143,575
m-013-05733770.jpg,380,206,882,202,127,578,1148,578
m-013-05928050.jpg,384,203,887,203,127,579,1148,581
m-013-06094280.jpg,389,206,889,205,135,583,1153,580
m-013-06121110.jpg,390,206,889,205,132,583,1154,582
m-013-06159580.jpg,391,206,893,206,133,582,1143,581
m-013-06282330.jpg,385,206,886,205,127,583,1150,582
m-013-06284940.jpg,387,204,887,203,133,580,1153,580
m-013-06441210.jpg,390,205,891,205,133,582,1155,582
m-013-06490400.jpg,384,205,886,204,127,581,1148,580
m-013-06583850.jpg,391,205,890,204,131,582,1154,581
m-013-06622340.jpg,390,205,890,205,132,581,1154,581
m-013-06639050.jpg,391,206,893,204,132,581,1154,582
m-013-06699800.jpg,392,205,887,204,130,582,1156,582
m-013-06723410.jpg,401,206,898,206,133,584,1157,582
m-013-06734210.jpg,395,206,894,206,135,584,1158,582
m-013-06995750.jpg,399,192,883,190,145,558,1136,556
m-013-07117120.jpg,396,193,879,192,142,560,1133,557
m-013-07194190.jpg,395,192,882,191,147,557,1137,556
m-013-07263510.jpg,394,191,884,190,147,557,1132,552
m-013-07284780.jpg,396,192,881,191,147,558,1135,556
m-013-07411200.jpg,395,192,881,190,150,557,1136,556
m-013-07479310.jpg,403,193,891,189,159,556,1146,557
m-013-07502590.jpg,396,192,882,191,146,557,1134,556
m-013-07679950.jpg,397,192,883,190,146,557,1135,556
m-013-07728270.jpg,393,192,880,190,151,557,1141,555
m-013-07874720.jpg,394,192,880,191,146,560,1136,555
m-013-08026870.jpg,393,192,880,190,146,556,1134,555
m-013-08032430.jpg,394,192,876,191,144,557,1137,556
m-013-08184770.jpg,395,192,880,191,144,558,1134,556
m-013-08185650.jpg,394,192,879,191,145,558,1134,556
m-013-08188090.jpg,393,193,878,191,147,558,1134,556
m-013-08249320.jpg,394,192,880,192,146,558,1133,556
m-013-08306840.jpg,392,192,880,192,145,558,1133,555
m-013-08308520.jpg,393,192,879,192,146,558,1135,556
m-013-08311590.jpg,392,192,878,192,146,558,1135,556
m-013-08394040.jpg,395,192,881,191,145,558,1135,556
m-013-08438290.jpg,393,192,880,191,146,558,1137,555
m-013-08501280.jpg,393,192,880,192,148,559,1136,555
m-013-08647240.jpg,395,192,882,192,144,558,1134,556
m-013-08754220.jpg,396,193,879,191,144,559,1137,555
m-013-08863270.jpg,407,192,894,193,160,557,1150,558
m-013-08947690.jpg,394,192,880,191,144,557,1130,555
m-013-09010960.jpg,398,192,880,192,145,557,1139,556
m-013-09013260.jpg,394,193,876,191,149,557,1137,557
m-013-09017100.jpg,397,191,882,192,145,558,1138,556
m-014-00632400.jpg,383,195,895,192,177,560,1103,559
m-014-00759170.jpg,392,201,891,200,194,557,1097,557
m-014-00804420.jpg,389,200,894,199,185,559,1096,560
m-014-00844380.jpg,385,198,892,196,178,559,1097,557
m-014-00999480.jpg,388,203,888,204,182,563,1090,561
m-014-01003570.jpg,386,204,886,203,185,562,1095,561
m-014-01059340.jpg,382,202,891,201,183,562,1097,562
m-014-01097000.jpg,318,279,1037,288,-725,545,1252,618
m-014-01252970.jpg,393,209,887,207,192,563,1091,562
m-014-01414410.jpg,383,201,893,201,183,560,1096,560
m-014-01590880.jpg,386,201,892,200,183,562,1097,561
m-014-01600580.jpg,386,202,891,200,183,561,1093,560
m-014-01604930.jpg,387,201,891,200,185,561,1094,559
m-014-01608270.jpg,384,200,893,199,184,560,1096,559
m-014-01638960.jpg,387,201,892,199,180,559,1100,561
m-014-01709670.jpg,386,200,892,199,181,564,1100,562
m-014-01768280.jpg,385,204,885,203,186,562,1091,561
m-014-01770030.jpg,387,204,885,202,184,559,1087,559
m-014-01776230.jpg,386,204,886,203,186,562,1090,560
m-014-01805890.jpg,383,202,891,199,184,557,1095,556
m-014-01846280.jpg,383,203,887,202,184,563,1093,561
m-014-01914640.jpg,385,204,886,204,187,560,1090,559
m-014-02186110.jpg,391,207,886,206,193,561,1089,560
m-014-02217390.jpg,385,203,891,203,184,561,1089,560
m-014-02341310.jpg,389,205,892,204,186,564,1094,562
m-014-02373590.jpg,389,205,889,204,187,560,1089,560
m-014-02380360.jpg,393,205,888,204,187,561,1092,561
m-014-02434180.jpg,390,205,886,205,190,562,1090,561
m-014-02547630.jpg,387,206,886,204,190,560,1094,559
m-014-02555740.jpg,388,206,888,206,189,561,1089,556
m-014-02878400.jpg,385,201,889,200,183,562,1098,561
m-014-02910070.jpg,389,203,891,202,186,561,1094,560
m-014-02917480.jpg,388,204,888,201,184,561,1093,560
m-014-02927510.jpg,390,202,892,202,184,561,1093,560
m-014-02974410.jpg,383,202,884,202,184,561,1091,559
m-014-02975060.jpg,387,203,888,202,182,562,1091,559
m-014-03209400.jpg,388,204,889,204,185,563,1092,560
m-014-03213930.jpg,386,205,888,204,186,562,1093,562
m-014-03321350.jpg,390,206,887,204,186,563,1089,561
m-014-03328360.jpg,390,206,886,204,185,561,1091,561
m-014-03430930.jpg,523,325,1217,337,-485,579,1432,665
m-014-03499700.jpg,388,204,888,203,186,563,1094,562
m-014-03607510.jpg,390,205,888,204,184,561,1089,560
m-014-03948920.jpg,681,136,1503,156,-22,502,2270,593
m-014-04080060.jpg,391,205,887,204,187,561,1095,561
m-014-04228110.jpg,391,216,883,215,192,569,1089,569
m-014-04267640.jpg,396,214,881,212,201,562,1083,562
m-014-04270290.jpg,393,213,885,211,196,562,1081,560
m-014-04303100.jpg,396,212,886,212,199,562,1081,562
m-014-04377980.jpg,388,210,886,209,190,566,1090,565
m-014-04395120.jpg,391,211,886,211,195,563,1088,562
m-014-04479940.jpg,387,210,889,208,191,563,1093,563
m-014-04681240.jpg,389,207,887,207,188,564,1089,562
m-014-04699930.jpg,386,208,886,207,189,563,1092,562
m-014-04849540.jpg,397,270,1088,280,-645,530,1289,597
m-014-04851380.jpg,284,282,863,292,-672,515,1023,551
m-014-05069890.jpg,397,226,875,224,209,567,1074,566
m-014-05115330.jpg,398,216,882,215,198,567,1082,564
m-014-05459720.jpg,388,223,869,221,189,568,1066,565
m-014-05489930.jpg,399,221,881,222,203,566,1075,566
m-014-05561140.jpg,388,206,887,205,185,561,1089,559
m-014-05665190.jpg,400,293,1097,303,-675,563,1304,629
m-014-05814830.jpg,385,200,888,200,184,561,1094,558
m-014-05878740.jpg,385,198,891,198,182,560,1096,559
m-014-05913830.jpg,387,197,891,199,180,561,1099,559
m-014-05980030.jpg,385,202,889,201,188,558,1095,559
m-014-06172840.jpg,389,199,902,196,188,561,1114,562
m-014-06283140.jpg,406,210,887,209,211,554,1087,555
m-014-06321050.jpg,399,203,902,204,193,562,1106,564
m-014-06355010.jpg,403,206,891,207,206,554,1088,553
m-014-06409920.jpg,399,210,874,209,209,550,1071,549
m-014-07278260.jpg,385,200,891,198,180,562,1099,560
m-014-07305330.jpg,386,203,889,203,185,561,1096,560
m-014-07403360.jpg,386,203,888,202,188,560,1095,560
m-014-07546880.jpg,388,204,886,201,190,558,1091,562
m-014-07562340.jpg,391,203,891,201,187,561,1091,558
m-014-07575970.jpg,391,202,889,201,189,560,1094,559
m-014-07681520.jpg,385,200,891,199,181,563,1100,561
m-014-07771830.jpg,386,201,890,200,183,562,1099,561
m-014-07910750.jpg,385,201,889,200,187,557,1092,557
m-014-07939200.jpg,388,199,893,200,180,562,1096,561
m-014-08054110.jpg,392,282,1103,291,-682,556,1317,624
m-014-08123270.jpg,425,299,1091,309,-595,552,1286,616
m-014-08254270.jpg,489,286,780,284,373,496,900,496
m-014-08351500.jpg,431,274,1116,284,-607,532,1321,602
m-014-08382920.jpg,387,196,893,194,179,557,1100,560
m-014-08420360.jpg,390,202,892,203,186,558,1086,556
m-014-08421110.jpg,391,201,889,202,189,558,1089,557
m-014-08444480.jpg,383,199,893,197,179,560,1098,558
m-014-08472770.jpg,381,198,891,197,178,560,1100,561
m-014-08484160.jpg,382,196,892,196,178,560,1100,559
m-014-08681590.jpg,394,220,883,218,201,567,1081,566
m-014-08687510.jpg,396,219,881,220,194,571,1082,568
m-014-08728440.jpg,394,219,881,218,200,565,1077,565
m-014-08804850.jpg,384,195,889,196,176,558,1097,556
m-015-00263550.jpg,296,253,901,254,50,647,1154,643
m-015-00423480.jpg,325,249,936,249,86,636,1179,636
m-015-00436520.jpg,319,249,929,249,71,644,1178,643
m-015-00736620.jpg,344,247,965,246,91,648,1222,654
m-015-01052970.jpg,305,249,931,248,53,652,1185,653
m-015-01268860.jpg,186,201,853,199,-77,631,1106,615
m-015-01623380.jpg,296,235,935,233,41,644,1188,643
m-015-01916540.jpg,317,218,970,218,55,637,1239,642
m-015-01970740.jpg,316,234,966,233,53,649,1231,655
m-015-01983470.jpg,345,225,981,225,92,633,1249,640
m-015-02183500.jpg,414,218,1058,220,164,620,1324,637
m-015-02609690.jpg,324,236,964,235,66,641,1218,645
m-015-02674920.jpg,278,222,929,223,10,646,1186,642
m-015-02677250.jpg,343,225,999,226,79,646,1268,652
m-015-02733210.jpg,279,218,932,211,16,636,1189,633
m-015-02933320.jpg,307,231,954,232,59,644,1215,646
m-015-03031540.jpg,309,227,964,227,45,647,1229,647
m-015-03051070.jpg,306,206,967,206,38,628,1229,628
m-015-03252330.jpg,336,214,991,218,76,631,1260,640
m-015-03444890.jpg,248,226,880,224,-12,638,1138,631
m-015-03446470.jpg,244,226,882,224,-11,638,1131,626
m-015-03760080.jpg,217,242,837,244,-41,654,1083,636
m-015-03839670.jpg,337,244,957,243,87,639,1210,644
m-015-03851820.jpg,337,245,957,244,85,647,1214,652
m-015-03861070.jpg,312,246,939,243,53,650,1201,653
m-015-04088300.jpg,340,239,965,240,92,639,1218,641
m-015-04181330.jpg,319,239,955,238,71,644,1213,646
m-015-04284470.jpg,317,209,966,211,61,621,1216,622
m-015-04451390.jpg,292,219,940,217,41,631,1199,630
m-015-04469280.jpg,268,228,912,229,1,647,1171,641
m-015-04474470.jpg,333,225,983,227,74,632,1236,638
m-015-04916760.jpg,337,237,957,238,90,638,1214,640
m-015-04918810.jpg,335,237,961,236,83,637,1211,639
m-015-05000620.jpg,332,246,940,247,90,637,1190,640
m-015-05031570.jpg,328,238,958,235,71,646,1220,649
m-015-05404840.jpg,279,203,950,204,8,639,1222,636
m-015-05451890.jpg,426,202,1095,207,161,626,1367,644
m-015-05484220.jpg,282,219,915,220,23,629,1167,624
m-015-05825820.jpg,342,231,969,229,89,635,1231,640
m-015-05915000.jpg,222,233,847,231,-29,640,1098,626
m-015-06070930.jpg,229,219,844,217,-21,614,1087,605
m-015-06220500.jpg,313,207,954,207,43,624,1223,626
